广东移动,#genre#
CGTN阿语,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_344?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOi%2B%2BgAitEfUGbjWAjcF%2BY8MnekhKkd1N89Yye75JV2YI5b5vO%2Br2D9%2FFc27csDcrQuczgKzZiMPGuCF91myT5q3g3ZhCXynHPEjxzw%2Fu7RtpIVSM5Hwl9q4Ar31AeUN5%2FGkMqX3CWB0RtYc%2F8OqaR%2Fv6Tfci9ugPFGrRQG5YMpqScptwB0Fjk%2BnUcEuuNaKe4&clientIp=%3A%3Affff%3A31.6.56.132
CGTN俄语,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_341?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOiWdjkQrFqXUWt84L%2Bcq8jlBUUkV%2FgJvHXMISh97kDimTktwTZbISdYIIHm7PbkIPVeyVQ5bBECCTL9vfYKOD6r%2BfL33hZPD6Ijfwds1OQssSyCAdt64yxgYUKQANqbe5g9ryLc51RGMCs5ib%2FcruPyLMcCraX6YAQKJxk9%2FwyWn7XggqG2RZBWEMA%2FUhRzVU&clientIp=%3A%3Affff%3A31.6.56.132
CGTN法语,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_342?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCO%2F85ntQFQn6poc931uk%2B5QGAHPZt%2FzToVQrL5qfGXaq0%2BafZW13h%2FZslJz1wKxGQdwBM9FQpUUi987JQLeHIyVQDed%2B7FmOM9qZbfcW%2FMdHROA4XavUHRsnw4n7%2FKdkJ1%2BR7PrHWQZI62ljTI%2FsppbLQRmaOBeC3YMtMgaRZoQfiMrhMpvcmXZu%2Fd5cL969xY&clientIp=%3A%3Affff%3A31.6.56.132
CGTN纪录,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_340?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOeLhweNjDa66o87NZrHGViRoE7jIP2IKOVUD58EcO1eBQ2q3hY1OoDUQUY%2BYc3LZzTJ0QvfbOKgfJD1d%2Fx3TdPTPnHpBLaDdWT3X1tSDjByyaD8WwteOOcaUBECCG6%2FhoPQYx%2FuJk9BD4%2BLrfSVJFKDk6AaEW6XzOWULWYXc7pOwzu4JEJsCtngCWZ8fsNb%2Fr&clientIp=%3A%3Affff%3A31.6.56.132
CGTN西语,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_343?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOCB2Ly7%2FGt57MnzoraSUf%2FfCiPR0nyxVurJJheqtsUe%2F9N3e1dVEQcUz7Vkl7mggOUxonfxtdgka42maPVt9X%2F2uUQHRu0sjQNuNR0kwI1sn8wr0Wp%2BId2zdVVCkW3mhXurURuN1LeyioenYFNP7afcb5slJQoyUfo7La5DoizH%2F%2F%2F%2FOdhbJfx0sH2hFtaYci&clientIp=%3A%3Affff%3A31.6.56.132
安徽卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_324?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCO6ZxN%2BYb1LRQ3ha0wj50YCIeqOJyirqHzlq092WULWkAVaTGGazofIkpwcnRCxfYUyWlrCM7c%2FYOqs6LcszJm6Ya0UnEeXQlmLpGy6dIkvutHFwltVC%2FxMysBlqgvpWXxIWUKDTOzXAsdkzU9f3b7ALd6CF0JzPlaAx5Upn7YZLDO8K5zOCcGejgemOCJ7Sex&clientIp=%3A%3Affff%3A31.6.56.132
北京卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_306?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOhXXjXn5EE46COgYLJvdheI1Ir60%2FeM1ZgOpE0K9RJL4D%2BN46E8Z2a%2FWGxvpGpDEczN9uzNHUou21eIWpBUiADrNGpRnIKgCQswVzd%2BiD%2B6A%2BbbgfULZsBLct0TcBN1m1s7c8C475lHcbsHVHEt9Cgg%2F%2BRgGC1cxnlNQsH0sdwRgiLY7O5cGhcS%2F5lSd8xJz3&clientIp=%3A%3Affff%3A31.6.56.132
兵团卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_338?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOkFZQ8vFqvaXagPMKOIyv%2BXeGSUAYu%2BetiKsROWrE6MQEGUl%2FDgtESPztAYCWSTXHVNIx7vCgKOlQWcTR0odiuZ%2F%2BQ8sj6xyqT0TneYeAqINrWQyWMMDFKrOWyAYQLI0SKN6oaHHzJ0Sm8SBx8WX5F2hVVoLP14DPPg79LMs8FXbip%2BNbpb%2FtS3EG9HyTE5Qh&clientIp=%3A%3Affff%3A31.6.56.132
第一剧场,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_294?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOTxuqxLSFNZkgBfjwTT2eJNsL6ujV7w0TSbD8gwz%2FXTMlMBbQKSIxDQ%2BrU3R3lLGO%2Fh0b5%2FbTEjK0%2B0bLIHIda1PGoEiS1wOW8hxuU2hf9Va%2FirQw2ia9SteADBrWZoopRvN%2BXTj8LjMMFXwABt%2BfvJHUINWVNt8AN6pLK1Z%2FHyjNxKP9OXHSFXvdkjhu24z9&clientIp=%3A%3Affff%3A31.6.56.132
电视指南,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_304?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOxcP62sqe4IoxrwvaizUD9IvbHsvRk28%2FPHMSZqnv7I8n5g7X9QeuiPEYprZwntT3tc39GaRUTOk3%2BqRALq0xsYkhky%2F9X2R7H5CPlB4BDfe1LZt2Fo1LyildWC4czS6GPryc7ljysMc52tSHnuZZSLv4O2a8ueW2ua089JtA2OWW1TuFPuWP7J6cQMF0NaG1&clientIp=%3A%3Affff%3A31.6.56.132
东方卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_307?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOdEs4rQqXSwYtWp9r5RN1w%2FDEPkl%2FBEIIgNqQDIJjokBLTvrNzPw37Ee1o%2BmIWqdogsbba5pchAt4Ys9nfHjID%2FBpLge6SQoJzsPKf2wMUea8qnPpgW%2FHkFxqDw2aBs7GtTfPa54TUnVtX7qVYwaHDdHqYZas%2FUjiB0q3e%2F73T0hH5t%2F8eYwMDctlG6Y7UpTy&clientIp=%3A%3Affff%3A31.6.56.132
东南卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_320?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOnPQIUn7V5iLm%2BcX9eE9%2FjlwMfjz9Ya59VM%2FuJ12C%2BJ782rcbtyhH7yHAD0vCj%2F%2FZbznu3L1tdnVZuZuIZGw4KmnVI6OUgSvH%2BrXNQbRi42Pq7F6s%2BHuamBUvZBv7I5LFy3A9DpPCNcMPuVUC6C4LspEMKdUthuMYb3CjRZaJIwlU3MTMzLVhnRTR8iDyWZnB&clientIp=%3A%3Affff%3A31.6.56.132
风云剧场,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_295?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOUpuYJb9eYUFLxo%2FC8HSwbGVSlu2MpowLoaXX7MkronGO6uQsnNKlHq7XSeUWXXj3MJlE8PjjXdiquUmYFZkfpWie4KxdME6I8oEjdhmnRgRYuQ%2Fd2EjOr0pZMdtWNOQ%2F0VNPh4KLmAh2V3ZArZj5QD2fUZIJEYxchvJ1lS6tEjI5G%2B2XLCtW%2FjLX2GP0OMQb&clientIp=%3A%3Affff%3A31.6.56.132
风云音乐,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_298?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOtJNGdAOwJRsSD8ziHjAj8iJd2hufXgk57AvF1NI16w4eeLYyhbTn0CkHwqaWLirS61hQUPWNC14Fff4aY6LFki%2BJa0P2JK%2BBysXnebBTPrOhADvJrYVn5pjOtvnTizB2fy4NsoXwV14bCDeGpw5oKCL9IyrfSWHkwByGF4%2Fj4417lHCHCsX%2BJxGyAdObwsxz&clientIp=%3A%3Affff%3A31.6.56.132
风云足球,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_299?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCO2laZA8mLotjaJlnFjbFkFfHKl%2FfCfzHa7EpTEobZmbWTEY3dfBCuEnKgJRDDi0lgYT8gnc3hwhlI1tque7ERwe3pPt1m8S6F6WQO3i8XBXBFRIZAcDmObzr%2Fq2iBARNllet2QN%2FO4aAUwR5q9b5z%2BcktCOSnPkAvRgo2cLg%2BqWO13L8Msrmh3Iv4o7JVM0SP&clientIp=%3A%3Affff%3A31.6.56.132
甘肃卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_330?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOvpvv1t53yJ0FSZ1Jlc%2FQKw2IBAdk9Y18fVo3w%2BjmKDFpxPVGAXa0mQYyD5ggTCGXljCeiSHBQJF3uTA2f9r6VYn5952jz1hzR3NQNWlzTeLXWPH1BkmCKlsQ7v4HDykzlIOU6p1RNqKFCRQfUkPPysnYhp%2B%2Bi6t2vGkZnoOxCYSU9LeZ9%2BHEj2lx910s1kbD&clientIp=%3A%3Affff%3A31.6.56.132
高尔夫网球,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_300?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOGHfwZUT5V4IDkXctrjCTNP1lCuTDwCtE%2FJ1SZ%2Biam1HKtRSk%2F0eseHXCmYuGdbWA6gOzk8MOFW%2BG1vQAfjTd%2FL82mJfJE9jO0dGlrKiczEyDe0oLUUPTA9SK9LxCw4h4D2mkycOsrvCZWlTJ3yioMOcglJzAZjW%2BB5lqmqwiM2auM%2FSC5Ppn0pB0WnQlgERi&clientIp=%3A%3Affff%3A31.6.56.132
广东卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_312?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOgmemg1SH4Xy3qQSNtAg1i0CuWIkmUi2KZBBeWMk69TVB3iDw2o7fMhBM96Q9KHdQnP2WNk6F9gPnE9%2FXL%2FOOs0wCHxqHYfZVeqR0SCLpdDVF40eVNaCqTExWK96OA9ohHUVEhcr3UTIUKMbvyGXy0MQR6uKzVSa3VuUWzJDsfqkdpgf0q6SKyyH03wX21b9U&clientIp=%3A%3Affff%3A31.6.56.132
广西卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_313?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCODbvdxRFAzDz%2BoGRVIM9qrrnoqVmXxwHaLKOLEdKdQ93yqGH8U%2BeMayfxZ1svjZSc8qWCWMOlD2FDjSxHPYU0SNLUZJJ%2BX5u2qZQG6BswFY7zS8NntiDN%2FqR%2F%2Buk7nmp8C4DOs5W089eFcn94fLnSn97S6UzGEJ2lhZEXJvA3V7d8AwOqnHxpQXQVgZVZ8eDo&clientIp=%3A%3Affff%3A31.6.56.132
贵州卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_321?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOnIozaBjmD3g2YsM5OEzs3EhnfT9f0NZy6%2FbY933Qpe5uCITBiXt%2BM8KU8ldrRTXC46aKv53x2mLtvKQbMUInwqaJGNOA04z8%2B2On85umZt7M8w5PKrZdTwzqe1bH56U1ILZSAj7jxO9aSTMa%2BYvRZlfgkRZY8hAAwDmnoI%2B0Na%2BUvI3OEcAzVnnQ1Ag0Chcd&clientIp=%3A%3Affff%3A31.6.56.132
海南卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_315?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOETHUHKp47dzd08QV25lnkCdrr2%2Bd4pD23zO3%2FoI70d36YZOc0KpzRHok94VQsDJoUEJTqxzBrVbnIoO8A98Z1NR76Vix4DkilNazTZiJxRvz%2BVoExQOua33y%2FLM08xdKS%2Fn02BFqQYAmmy5bsH4n%2FiwFBm8wNzIEadrJ9vMg0AH64xYH%2FL81nEqmHSRyjRYg&clientIp=%3A%3Affff%3A31.6.56.132
河北卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_325?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOukqSudso8rkUmXnHlc%2BSVhKF953Y%2F5oU%2F4txwfu9akJL%2BOdZVU0kuzV9Zn8ERHa94epqyft8dT54AxL3ofyCuNOZej9mr4BqO12y1lnIWzwswlphdH5l5I5CYUk2IYROiWFTVv0U8Q%2FaFZY51ywdzxmmDk6WQfmyyzOqHaj3a%2BS6gu6KyMDUaDQtTUuEMGPq&clientIp=%3A%3Affff%3A31.6.56.132
河南卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_319?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOklKxS%2FcrvE6HBaTEdDSDwQJ%2BkljbND9dIlozJ2SFQ5fxEPZl7a8tNejuFYtWEGd1bSPhxxxDSPeG%2F68cjYNPnD2FX3ECzAr3Qw%2BFi2KZW2oS%2FnlXbbOYwLuf5j1zH4CMDECPhRkR7vWM3b9sEzfjIxBKMqohZY5ICpU1SyatHDfUm4N4%2FLYFdUqETSF2mqKJ&clientIp=%3A%3Affff%3A31.6.56.132
黑龙江卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_314?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCO7hiYebH8c0QgPtY%2FRkDwt8Z3iV%2B270vlOvOBwYsPFitEG2tKq1zP4zYOctw3YFXQ1lU4QVNnc5fzQmamGaHlzP6CjD7Qoir6XLt06oUUbkJ%2FMVOd%2BsnuaVdFntL4kvv8jCQN%2B%2B2hePb5UW8KwG7Pz0SWq0%2B5NTqyEIXzQtIYW7RYeOeo%2BeilGbrjUM7jQL3O&clientIp=%3A%3Affff%3A31.6.56.132
湖北卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_311?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOMvggSuIzN15RjR%2BHRy7prQA2RdW8cA%2F3hl%2F2AbjpmFWbHlkTVfMfwbPvdLHwmedIvSGw1AtAMyqgTfZctjXs%2BYNRaOgs0sfDpzW7ytvKxgCRxmJAdAn9a5IF%2FofjB8uB%2F4XLIHyURAMOe4nCa2b5Woot1AwV06NhAIfozcmTN6kiEvkmmqTMf8BD6XbuGhKv&clientIp=%3A%3Affff%3A31.6.56.132
湖南卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_310?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOm%2BOkMQ8KkOz57PlGJPn76hYMDW%2FnGPstfO9Pn0ivAWgcH1TSoPS1kZfPC2UIBVz31g9bTvfokTZEGD1QgwPNApKwPy59ysCKreHMcMorM43fGLPkFDj0BjlYSJq8iZL4BvOViejCRrDno49OPzcdGrhyyIJADaE8De6nHNHimMAvkRmtNeN%2Beee4%2FaYsbLMU&clientIp=%3A%3Affff%3A31.6.56.132
怀旧剧场,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_296?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOD4BIVUr9SsW5hQcIeRPMjhdWaph4qmDgWw22jVm3CUOp7A1Ue3fjzBmaw97tK0jde%2F7L70FRej0Q7TPdFyFlJaH3Ll95YQK2CvDWG9J%2Fpv28JLSViMDJFEDDhcmehrKPww97FNzF3BfSyTYEMZA8VPxlttF6rInFnqArW2%2FAvW4Zvyo3%2B2yy9DfF4%2Bl%2FptRz&clientIp=%3A%3Affff%3A31.6.56.132
吉林卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_328?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOGdpSjm0uOgMDQ5y4JXlCLoD1n9%2BRdXhNeujC9AGZ%2Fx7LAg7h95lf6Pz%2Bf%2BtwrXcoSLOqz4Vw5lTrjzOsynXEmhx8%2B7YZNsQVMpk5vaoaBZ2qjpt%2BIed8o96zhYnTQIDjBck37uTpYd3d%2F0%2BLqUFTPI0mfyYMy6gfQ%2Feshh0dpiMSeXqpvTvj50fhIxsY8zgz&clientIp=%3A%3Affff%3A31.6.56.132
江苏卫视,http://max.token.iptv.xin:2052/live/fetch/iptv.xin.ly_308?token=vpIiTLTwb8HrCKL5x6lgvw%3D%3D&key=VeBTu9fnZrWQQS0cTChkuIFBTTdDEW6OsFU4xmj6eUthUa1561mZ2R08lQpPBEepCHumU0fKml6WQHnF%2FwJEM%2FzbptJhefCHwWgqRDmlHndwhFZ79N8aLUFLhI0TeqH11QUijmOUusOsLYLuYVHWWzfF4ysN8IDi%2FZrIMegKZhOo%2FTs4RJdKkqZtD6f7VdCOTUa4ffvhuM0%2BmomQCbzU1i7mcshZlOP6aTgxVvToUH2aRmQwCJypg%2FjVIvB1J5qrhRlPGQIRZAnGvOWO0N2MCJkZf4Dz%2F7z%2B2t58auOzhl24dmA9gCrMwl4%2Fi1qY5jyH0X99NzVuhawfH1717buXTIDEjWfn2jTClwTvYXXrfk8LO6aJtRpwlR4YmwrzxRmV&clientIp=%3A%3Affff%3A31.6.56.132
